                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                   0.67,                0.59633,                 1.3173,                0.42754,                  0.625,                0.45765,                 0.3495,                0.88708,                0.94161,                 1.4624,              0.0011719,              0.0011719,              0.0011719
                     92,                0.67429,                0.60689,                 1.3126,                0.39623,                  0.625,                0.46012,                 0.3773,                0.88068,                0.95143,                 1.5094,              0.0011664,              0.0011664,              0.0011664
                     93,                0.68521,                0.62519,                 1.3322,                 0.5847,                 0.5625,                0.53465,                0.38181,                0.90073,                0.90442,                 1.5174,              0.0011609,              0.0011609,              0.0011609
                     94,                0.68179,                0.63001,                 1.3195,                0.91006,                    0.5,                0.46893,                0.40203,                0.87341,                 1.0103,                 1.4622,              0.0011554,              0.0011554,              0.0011554
                     95,                0.68828,                0.63859,                 1.3373,                0.88256,                0.48684,                 0.4337,                0.31414,                 1.1242,                 1.3005,                 1.7538,              0.0011499,              0.0011499,              0.0011499
                     96,                0.68177,                0.63842,                 1.3179,                 0.9038,                    0.5,                0.45733,                0.36562,                0.86219,                 1.0169,                 1.4947,              0.0011444,              0.0011444,              0.0011444
                     97,                0.63127,                0.57174,                 1.2925,                0.92072,                    0.5,                0.46365,                  0.385,                0.89305,                0.98348,                 1.4705,              0.0011389,              0.0011389,              0.0011389
                     98,                0.66662,                0.60612,                 1.3048,                0.91303,                    0.5,                0.43118,                 0.3626,                0.95258,                 1.0384,                 1.5389,              0.0011334,              0.0011334,              0.0011334
                     99,                0.65946,                0.60315,                 1.3082,                0.90139,                    0.5,                0.44904,                0.37938,                 0.8872,                 1.0176,                 1.4725,              0.0011279,              0.0011279,              0.0011279
                    100,                0.67464,                0.63221,                 1.3213,                0.91058,                    0.5,                0.46784,                0.37509,                0.85032,                0.79047,                 1.4595,              0.0011224,              0.0011224,              0.0011224
                    101,                0.69711,                0.62274,                 1.3204,                0.38107,                    0.5,                0.47629,                0.39861,                0.85675,                0.92877,                 1.4814,              0.0011169,              0.0011169,              0.0011169
                    102,                0.68218,                0.62398,                 1.3226,                0.81925,                    0.5,                0.44217,                 0.3408,                 1.1269,                 1.2935,                 1.7615,              0.0011114,              0.0011114,              0.0011114
                    103,                0.66571,                0.60853,                 1.3171,                 0.6184,                  0.625,                0.55594,                0.40743,                0.91216,                0.90805,                 1.5511,              0.0011059,              0.0011059,              0.0011059
                    104,                 0.6603,                0.60022,                 1.3044,                 0.4337,                 0.5625,                0.50709,                0.36242,                0.86511,                 1.0062,                 1.4331,              0.0011004,              0.0011004,              0.0011004
                    105,                0.64568,                 0.6218,                 1.2977,                0.40578,                 0.5625,                0.46742,                0.37553,                 0.8704,                 1.0503,                 1.4067,              0.0010949,              0.0010949,              0.0010949
                    106,                0.66245,                0.59244,                 1.3018,                0.91188,                    0.5,                0.44149,                0.37772,                0.83063,                 1.0042,                 1.4289,              0.0010894,              0.0010894,              0.0010894
                    107,                0.66892,                0.61616,                 1.3108,                0.90135,                    0.5,                0.42377,                0.29739,                 1.2049,                 1.4893,                 1.9792,              0.0010839,              0.0010839,              0.0010839
