                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                0.64829,                0.56707,                 1.3075,                0.60588,                  0.625,                 0.5659,                0.41951,                0.93691,                0.92488,                 1.4937,              0.0010839,              0.0010839,              0.0010839
                    108,                0.68267,                0.56624,                 1.3182,                0.50135,                  0.625,                0.53362,                0.39332,                0.88005,                0.95836,                 1.4417,              0.0010784,              0.0010784,              0.0010784
                    109,                0.69087,                0.57024,                 1.3526,                0.63642,                0.58683,                0.56959,                0.43508,                0.78359,                0.87996,                  1.356,              0.0010729,              0.0010729,              0.0010729
                    110,                0.65983,                0.54851,                 1.3068,                0.67498,                  0.625,                0.54851,                0.39435,                0.82266,                0.83921,                 1.4295,              0.0010674,              0.0010674,              0.0010674
                    111,                0.66309,                0.53434,                 1.2969,                0.61536,                  0.625,                0.56233,                0.37652,                0.90437,                0.80419,                 1.5204,              0.0010619,              0.0010619,              0.0010619
                    112,                0.66162,                0.53969,                 1.3202,                0.61553,                  0.625,                0.57023,                0.40956,                  0.784,                0.80077,                 1.4078,              0.0010564,              0.0010564,              0.0010564
                    113,                0.66927,                  0.552,                 1.3198,                 0.6038,                0.68297,                0.56279,                 0.4032,                 0.8678,                0.95797,                 1.4663,              0.0010509,              0.0010509,              0.0010509
                    114,                0.67411,                0.56614,                 1.3012,                0.36263,                0.57298,                0.47943,                0.32817,                 1.2101,                 1.2386,                 1.9665,              0.0010454,              0.0010454,              0.0010454
                    115,                0.68062,                0.57295,                 1.3206,                0.60993,                 0.5625,                0.48864,                0.34312,                0.91873,                 1.0812,                 1.5325,              0.0010399,              0.0010399,              0.0010399
                    116,                0.66436,                0.52968,                 1.3339,                0.90251,                    0.5,                0.45877,                0.38635,                0.84649,                  1.018,                 1.4603,              0.0010344,              0.0010344,              0.0010344
                    117,                0.65183,                0.50985,                 1.3183,                  0.463,                 0.6875,                0.54651,                0.39295,                0.88977,                0.84813,                 1.3981,              0.0010289,              0.0010289,              0.0010289
                    118,                 0.6358,                0.54005,                  1.308,                0.73198,                 0.6875,                0.63234,                0.43139,                0.84428,                 0.8291,                 1.4414,              0.0010234,              0.0010234,              0.0010234
                    119,                0.64251,                0.51456,                 1.2956,                0.90045,                0.44737,                0.42938,                0.31028,                  1.043,                0.98651,                 1.6444,              0.0010179,              0.0010179,              0.0010179
                    120,                 0.6302,                 0.5301,                 1.2864,                0.59791,                 0.5625,                 0.5246,                0.37013,                0.83478,                0.91985,                 1.4466,              0.0010124,              0.0010124,              0.0010124
                    121,                0.64905,                 0.5179,                 1.3154,                0.60101,                  0.625,                0.55941,                0.36086,                0.98194,                0.89824,                 1.5209,              0.0010069,              0.0010069,              0.0010069
                    122,                0.61531,                0.50406,                 1.2939,                0.84756,                  0.625,                0.57923,                 0.4129,                0.84955,                0.90581,                 1.4104,              0.0010014,              0.0010014,              0.0010014
                    123,                0.63698,                0.54417,                 1.2853,                0.63931,                  0.625,                0.57885,                0.40319,                0.88708,                 1.1083,                 1.4555,             0.00099587,             0.00099587,             0.00099587
                    124,                0.62217,                0.48945,                 1.2921,                0.82863,                  0.625,                0.59518,                0.41691,                0.84892,                0.89141,                  1.424,             0.00099036,             0.00099036,             0.00099036
